Linf,K,t0
52.89776257,0.208138406,-1.652365843
61.80225688,0.150133267,-2.018354908
231.4595077,0.019804747,-4.497530046
121.5043657,0.050928178,-3.273473495
46.5856252,0.488609452,0.2411005
56.27624149,0.20226153,-1.451832258
52.13626823,0.226918082,-1.506447208
53.12200488,0.262977052,-0.781570728
69.67409216,0.155481364,-1.091881598
54.78517687,0.284145685,-0.409657018
54.9091347,0.239499892,-0.833757258
67.4946656,0.156897813,-1.320704924
49.63747199,0.324323446,-0.45013102
50.48335591,0.304458846,-0.625714971
59.09023317,0.202255881,-1.021680224
51.79380922,0.30393175,-0.666078504
48.56238898,0.283032827,-0.978800003
51.86784621,0.291176033,-0.57170402
57.02230861,0.224976175,-0.79915959
94.0044234,0.08572585,-2.007173377
54.58036773,0.270862135,-0.660632525
49.93573354,0.363166443,-0.121193671
77.54080869,0.102654652,-2.501442912
43.67037582,0.484494491,-0.01276941
44.46135275,0.443266136,-0.275041196
51.82236926,0.291454838,-0.50073811
65.48741567,0.160806253,-1.437970245
52.58075318,0.266455211,-0.892999905
48.56442959,0.395270812,-0.065353167
92.26317231,0.077433238,-2.716112848
50.05239209,0.332753738,-0.399632256
58.94699766,0.234751564,-0.571247865
50.74511405,0.274510371,-0.891070527
47.87094165,0.326213295,-0.627028919
56.67481857,0.236052082,-0.862123811
53.06448186,0.292706061,-0.579709824
52.98438239,0.261469263,-0.834579667
46.60306347,0.482462538,0.255150458
54.29034917,0.214600039,-1.28430315
53.64936232,0.261642601,-0.630732091
50.54611588,0.345640901,-0.270026402
61.27885467,0.153088829,-1.977715992
43.4751833,0.431547622,-0.258749833
60.29844007,0.177049632,-1.684087204
46.85870662,0.492227327,0.234050898
53.15805251,0.222435596,-1.34642123
49.3202528,0.376957827,-0.114222462
51.79380922,0.30393175,-0.666078504
52.628663,0.224665302,-1.364409718
54.33429721,0.212916635,-1.410279259
81.25001129,0.080108172,-3.381791686
57.99280394,0.210152901,-0.98562321
49.72549054,0.309541214,-0.621460945
56.12257153,0.217098115,-1.120835797
58.22073067,0.158549185,-2.136554788
53.12054872,0.231166493,-1.197822053
49.83307406,0.294909799,-0.78130376
68.03542596,0.134063656,-2.032456036
48.23846784,0.398960645,-0.057657353
90.76675781,0.081850694,-2.544435068
46.69223297,0.436621884,0.077397523
47.11858862,0.440469482,0.091043
49.61094256,0.338891811,-0.450060787
55.51103132,0.163988855,-2.338998538
51.52188924,0.298406626,-0.539849652
60.4826519,0.14659045,-2.464826456
48.40731356,0.452028639,0.169636977
162.9832292,0.031502672,-4.08332031
257.8811396,0.018074031,-4.423282881
50.30171065,0.336200204,-0.454656875
78.9935779,0.094536157,-2.660069629
70.95447219,0.138089519,-1.506787585
52.21234456,0.312845613,-0.48544762
58.26537049,0.182794459,-1.586160535
77.60619864,0.116301316,-1.753582847
46.37761395,0.457221727,-0.125606076
93.75883252,0.074945892,-2.806439031
54.15417488,0.28049231,-0.567863222
46.36144821,0.47576823,0.141389941
81.8161001,0.088799697,-2.696714384
83.07421146,0.113293822,-1.556127971
54.55523548,0.25181211,-0.803868479
74.43559635,0.138840581,-1.276485898
49.62922356,0.416953469,0.202002929
50.04939503,0.373662962,0.001870312
49.60881698,0.347832007,-0.266070505
53.10757288,0.308803093,-0.309127345
49.06521983,0.315795741,-0.631619849
65.82817626,0.177149123,-1.051500209
51.20490134,0.314023274,-0.469290256
88.48948364,0.083759882,-2.589961042
51.5310902,0.289480859,-0.709992589
59.56731179,0.192101815,-1.350676908
54.58200866,0.21976351,-1.222128327
46.29693891,0.377423247,-0.449467533
55.41032746,0.23688374,-0.907478239
54.40965721,0.293425453,-0.272742735
52.68622307,0.278920734,-0.578983315
64.42274953,0.157463549,-1.543524711
55.02385122,0.218959936,-1.275934248
52.59925169,0.249126777,-1.073024054
59.13402418,0.189673523,-1.393369581
52.50356661,0.30055471,-0.347698905
49.40624892,0.31349157,-0.660347788
51.44829146,0.328111025,-0.267456014
55.94263054,0.190511289,-1.659128975
53.51980981,0.304386112,-0.434817059
48.50658197,0.334654434,-0.552713777
49.44719126,0.374443716,-0.157074689
54.20036037,0.239295366,-1.213685929
51.66620566,0.238843433,-1.306561766
47.43163423,0.323345059,-0.694790096
49.85447784,0.328994548,-0.253618387
52.95006639,0.246005506,-1.015030687
72.61110417,0.114160469,-2.254324192
49.56040504,0.368614706,-0.205650019
46.38942315,0.450437277,0.05192706
56.85804925,0.213946761,-1.039873699
52.89901141,0.29541008,-0.342991345
78.00043302,0.106466702,-2.251438661
55.41493514,0.200873127,-1.55421299
44.74243125,0.473440632,0.024900258
52.04470473,0.239400174,-1.29675185
60.81901021,0.19585746,-0.970226917
44.8708143,0.574775566,0.328222401
63.09010137,0.154016313,-1.888906344
45.84503191,0.526113246,0.301507536
49.16359055,0.372698444,-0.169192006
55.84304478,0.219797546,-1.170661529
48.9224573,0.334631129,-0.509366089
46.91581994,0.430230564,-0.033638834
47.97123794,0.459375397,0.155144923
52.18952694,0.268090179,-0.766517889
47.07404889,0.363276137,-0.552164539
48.34853274,0.410825566,-0.022515603
53.84167779,0.276195756,-0.595104133
54.39679077,0.234876747,-1.120209412
48.19112536,0.444620149,0.053899877
54.53900358,0.229591846,-1.162150577
42.5521021,0.604755589,0.308757679
44.47157396,0.591410055,0.407013736
48.7070599,0.346458844,-0.450860514
48.08411536,0.447722347,0.155230011
96.97203432,0.07332838,-2.816220757
48.22168157,0.409527109,0.096038037
51.8555029,0.348605044,-0.153193642
61.19381827,0.150705574,-2.253291433
64.79773703,0.167565382,-1.30540276
88.81532474,0.083159019,-2.496695845
49.86881054,0.356405678,-0.21341839
52.03768553,0.275595687,-0.737991439
49.12411824,0.363954642,-0.19130761
53.08532186,0.200416135,-1.824267824
40.74144705,0.525456071,-0.096757754
49.98209001,0.404894057,-0.041453029
85.55041519,0.083592881,-2.781351213
52.67228026,0.260696423,-0.935165593
83.74946262,0.082710095,-2.821310241
46.40503247,0.447160203,-0.047005095
51.1382994,0.356938131,-0.218867107
60.67374661,0.219455473,-0.730540785
48.77183229,0.28991737,-1.093426941
50.3156533,0.355477381,-0.440437783
125.2601228,0.047206448,-3.441679053
48.06569313,0.478428893,0.251410177
60.30787154,0.173185868,-1.593387675
72.7808759,0.127819806,-1.685939004
44.38755594,0.541264035,0.199809122
40.33673015,0.677943339,0.381899195
48.35168202,0.358866424,-0.354469965
43.71641478,0.555557021,0.256183548
44.36556734,0.494553611,-0.045673253
51.04092953,0.261835757,-1.019489773
52.16638038,0.257346504,-1.028166045
52.22916461,0.285045746,-0.639602574
81.95726201,0.098402188,-2.2809538
55.68427404,0.210758024,-1.287802613
48.17635326,0.32697122,-0.524881385
53.12770129,0.292683145,-0.515075522
50.13531678,0.388655475,0.005000658
53.62196378,0.231828187,-1.104096574
48.37415469,0.359302673,-0.313210607
47.85033762,0.357890258,-0.402873875
60.68924209,0.178554336,-1.227557604
58.86996955,0.178595448,-1.716321981
68.58337364,0.165649462,-0.990884543
69.01020237,0.127624706,-2.102615122
46.40865422,0.471744172,0.109017199
61.61490476,0.195892384,-0.981979069
59.00261591,0.219308493,-1.005274139
55.82151756,0.217193704,-1.324165798
50.65560075,0.296402769,-0.641472057
51.88958576,0.269885564,-0.929791187
48.03087949,0.377918649,-0.24680728
50.93823848,0.359055233,-0.153697921
51.17674966,0.330088921,-0.249269873
63.52531471,0.178091323,-1.192706694
56.4596604,0.204276671,-1.312392362
49.64272405,0.341687912,-0.300270456
57.21892549,0.2212216,-0.872136194
49.5917917,0.343030039,-0.264808916
54.21012038,0.255618504,-0.735498427
51.47709821,0.316912388,-0.417538735
48.97431078,0.341569362,-0.394875134
63.99758563,0.190329238,-0.934827274
49.74295911,0.334828494,-0.398649089
187.6278454,0.028299602,-3.646695797
53.99009932,0.211658763,-1.47807748
54.23908406,0.315121192,-0.201145885
45.80147765,0.423002262,-0.215126418
50.91637405,0.31312398,-0.556650427
70.73218675,0.131884436,-1.784143844
61.70630994,0.186108154,-1.25844199
63.33672696,0.174843253,-1.256068826
52.29820209,0.324324457,-0.33203949
47.13875087,0.412338312,0.003354034
61.7336266,0.16284384,-1.729946488
66.50741613,0.143864637,-1.954615203
101.909094,0.058805745,-3.796731854
49.92800969,0.325017628,-0.540698747
54.99664843,0.293580522,-0.292623602
58.40358556,0.204000623,-1.205444041
45.44547229,0.469732892,-0.001966865
55.61324463,0.239076649,-0.789455195
61.87956813,0.162044769,-1.783830833
48.09930804,0.419567538,-0.112598775
69.48214958,0.143872557,-1.468674833
50.34607758,0.276288524,-0.957785847
52.48268302,0.269974312,-0.776390271
112.0313125,0.051217321,-3.627661799
47.22593442,0.398313577,-0.187767491
50.98368033,0.323711214,-0.342548539
63.02699471,0.176684883,-1.226625503
49.28884779,0.340491964,-0.400021734
50.21137819,0.300537241,-0.602392744
52.16517631,0.314658277,-0.259076196
59.04269238,0.155245057,-2.352709502
48.13673839,0.432399762,0.103686881
58.27765292,0.211312996,-1.2319677
55.93052533,0.218441278,-1.044666249
57.3267054,0.231223229,-0.808122504
56.15075972,0.207222717,-1.456493277
53.14006867,0.257819055,-0.798970866
45.18971336,0.511413708,0.143516925
65.03719193,0.142138436,-1.872717703
