Linf,K,t0
71.72189085,0.067821826,-7.29443713
61.64865947,0.205660017,0.711171635
61.92981675,0.160237241,-1.650830833
88.75092683,0.03930372,-11.43851121
67.40812677,0.088217704,-5.487122505
59.73323594,0.193585872,0.02453381
81.49185414,0.052202896,-9.089239266
71.24629871,0.072127875,-7.466949977
76.32221993,0.068252376,-6.440728896
94.69792567,0.03350741,-11.71014004
62.83951618,0.148089858,-1.180641699
65.88419106,0.11095578,-3.760972042
69.38652931,0.085407921,-4.972692296
238.128691,0.010177442,-13.99748436
110.4775853,0.027726194,-12.89044799
67.21399331,0.10070551,-3.491617663
62.80865444,0.150683782,-1.11170028
64.37757994,0.118297426,-3.913740005
67.04230817,0.109965863,-2.876190247
76.69338053,0.066380329,-6.75970512
70.90500242,0.091461849,-3.963341621
63.05722408,0.136318363,-2.190768432
70.17985299,0.079206348,-5.826118181
70.86279417,0.083270658,-5.399606747
74.34804437,0.066969389,-6.877919718
67.32365912,0.106348017,-3.790951615
310.5072324,0.005344396,-23.22891701
582.3153527,0.004491311,-10.2986167
174.4759304,0.016500688,-10.9529644
70.08131966,0.073094473,-7.765183547
63.61357976,0.110683943,-4.852447515
72.84705345,0.067268959,-6.880516127
69.07062204,0.080951221,-6.199139384
64.68725758,0.128139728,-2.374376936
61.25429366,0.202857755,0.460789051
88.7683272,0.057975305,-5.066917179
59.54086434,0.166571288,-1.030364041
81.58290849,0.047232182,-10.89300411
58.36321687,0.199283728,-0.161574667
72.82954596,0.088672709,-3.924681069
58.77414201,0.153781938,-2.616414562
62.86210924,0.142378154,-2.573155955
68.86202761,0.087737179,-5.224743098
262.6436328,0.011168462,-9.537458451
90.46131474,0.037383432,-11.91556055
126.3632548,0.018737227,-16.4174581
62.48263287,0.176147545,-0.211759713
94.64503833,0.040650786,-8.844552929
70.18627209,0.073753167,-8.093870016
60.25575792,0.166966786,-1.322255257
68.0425347,0.093471505,-4.622544377
218.3148308,0.008512235,-20.40916811
64.13821436,0.100603851,-5.350035728
70.56769445,0.085331303,-4.458866531
75.04111348,0.062069627,-7.934692369
66.5984707,0.128234694,-1.654046038
66.57776453,0.119665762,-2.634712455
87.17800147,0.047327783,-8.342650001
120.9432357,0.024168527,-12.30134226
71.23164054,0.073588619,-6.878370079
78.84952981,0.05784478,-7.922595215
59.87844537,0.157181364,-2.166243682
140.3520332,0.02074262,-11.74922719
73.27447472,0.079932754,-4.574715902
63.20864491,0.130254559,-2.360315034
155.4627444,0.011828108,-23.53578463
103.3068528,0.033507966,-10.15320194
114.4129851,0.034228254,-7.19652695
76.19771683,0.066816842,-6.568331392
71.4247036,0.065980492,-9.375376262
80.74592993,0.044974072,-11.80260891
65.24168685,0.103669269,-4.031676137
66.58021684,0.108635591,-3.422206882
75.06768795,0.065224894,-7.325665584
67.36226179,0.097455186,-4.16619502
71.6437832,0.097288012,-3.111189258
70.70669219,0.079102315,-5.941088604
73.60990258,0.07641602,-4.967737783
82.44091647,0.056757597,-7.032137249
122.4776273,0.017657857,-19.34919436
82.21035817,0.047784872,-9.804015146
80.36751819,0.051111805,-9.505926747
64.85716138,0.09699052,-5.358104575
75.1378665,0.077319904,-4.865115243
70.82132781,0.093585467,-3.719324593
155.4627444,0.011828108,-23.53578463
61.03532142,0.165078626,-0.761871906
78.31524405,0.049607853,-10.2329485
63.98001116,0.110010497,-4.410478179
54.14957503,0.241099795,-1.079765118
63.98225749,0.133032321,-1.997243626
69.30684977,0.084511103,-5.554768369
100.1174756,0.03759763,-8.511238656
63.64177591,0.143809992,-1.4844642
66.47405302,0.1152298,-3.32688323
62.03868123,0.147302929,-1.414218759
80.49758283,0.066452682,-4.821746387
67.63330484,0.11271918,-2.872534509
67.08800418,0.095727532,-4.74644693
98.12530189,0.025058565,-18.97869698
147.1949063,0.012678349,-23.68343657
66.36713606,0.094862975,-5.55478987
68.72355971,0.088947874,-5.523250138
75.62316641,0.064965113,-7.04271115
66.30292502,0.124328976,-1.611132515
84.99458425,0.055398622,-6.70111287
69.89682053,0.07717411,-6.636778217
60.45561738,0.164461392,-1.43993391
63.05754409,0.127019719,-2.837575882
71.31895593,0.098000207,-3.295247612
188.9654374,0.013165963,-14.01831413
94.93333796,0.040519584,-9.049985885
74.36212881,0.067571891,-6.529271609
65.22565554,0.109481285,-3.973532095
62.47912577,0.13950515,-2.034024215
68.62523675,0.082882896,-5.706410764
70.91291056,0.077675185,-6.096911824
72.27705639,0.084202721,-4.848136217
66.70863879,0.095092869,-5.46270072
60.88435331,0.171857342,-0.654191363
114.8021367,0.023258198,-14.75532182
57.07548198,0.220353622,-0.504591819
68.69569929,0.10691316,-2.706050314
73.20481455,0.069347587,-6.862981874
75.19082413,0.057953638,-9.020915248
73.63005775,0.064978722,-8.081664187
72.87387944,0.08282992,-4.327964984
63.34702738,0.149760055,-1.130836564
