"Linf";"K";"t_anchor";"C";"ts";"phiL"
"1";70.9244091510773;0.402291834354401;0.531505882740021;0.556191995739937;0.434062853455544;3.30613267045601
"2";104.364132881165;0.153790712356567;0.783272191882133;0.724333420395851;0.357728838920593;3.22403264675806
"3";64.354810744524;0.376143977046013;0.398921579122543;0.498194649815559;0.381179228425026;3.19251614706472
"4";67.6938297152519;0.298539102077484;0.297110721468925;0.44730669260025;0.497540906071663;3.13609939144174
"5";106.141112953424;0.146121114492416;0.688542976975441;0.437666326761246;0.574460804462433;3.21648025030813
"6";89.3025089869411;0.144302487348499;0.36514458436026;0.519586848458985;0.593933174884651;3.06100113855898
"7";80.4228834668812;0.197714173058288;0.789702471453904;0.497163942155807;0.687556326085465;3.10679708296575
"8";141.478131085634;0.0392523407936096;0.438914835453033;0.317746490240097;0.649530097842216;2.89524418915974
"9";72.1798843890429;0.225973755121231;0.765589907765388;0.70095856487751;0.571513280272484;3.07089036678771
"10";157.756152108312;0.0930256247520447;0.837329179048538;0.661360323429108;0.376101344823837;3.36457520474878
"11";68.4899901747704;0.35937125980854;0.320345401763916;0.843218356370926;0.253284007310867;3.22679754991142
"12";85.3666057288647;0.155424788594246;0.410366699099541;0.646714627742767;0.584595680236816;3.05409631278896
"13";133.857502266765;0.072117879986763;0.431774228811264;0.270619139075279;0.872570604085922;3.1113283854264
"14";69.0252202898264;0.363405868411064;0.490810379385948;0.374144300818443;0.4076908826828;3.2384075388513
"15";104.12392193079;0.159949570894241;0.856105402112007;0.674572229385376;0.462137460708618;3.23908411507067
"16";118.504108294845;0.116979211568832;0.60799939930439;0.761550515890121;0.495197594165802;3.21557550334023
"17";84.2042655944824;0.130707502365112;0.691845431923866;0.560734987258911;0.585070595145226;2.96696870081701
"18";92.8776713758707;0.201638266444206;0.246836856007576;0.482738077640533;0.589731022715569;3.24039559151511
"19";107.410686030984;0.0703075230121613;0.769142985343933;0.931571021676064;0.189377665519714;2.90909677853213
"20";123.50915215499;0.0554696534254541;0.437154603911839;0.30193091000551;0.451298020706197;2.92745373332445
"21";92.3529076427221;0.154689997434616;0.444179013371468;0.740050256252289;0.368300214409828;3.1203633789288
"22";88.8394845426083;0.129982441663742;0.633362710475922;0.395348325371742;0.295653894543648;3.01109675085068
"23";83.7754025608301;0.124721229076385;0.510758325457573;0.390917614102364;0.845011025667191;2.94217342879746
"24";105.078158020973;0.064784437417984;0.46625554561615;0.578691497445107;0.456600576639175;2.85449559408334
"25";98.7336009889841;0.13450300693512;0.384837701916695;0.598866537213326;0.601770520210266;3.11766194706977
"26";177.381608826922;0.0577241679718974;0.777257958230783;0.715196922409747;0.334088022206533;3.25917486091641
"27";68.8863613732728;0.275097702762994;0.900529013417135;0.775755244362376;0.568879261524962;3.11575345500318
"28";94.2568713873625;0.13311479985714;0.351386666297913;0.638729944825172;0.462314561009407;3.07285238428647
"29";90.7912182509899;0.136586025357246;0.262551128864288;0.671632453799248;0.485100701451302;3.05149395441553
"30";56.7539880424738;0.370053067803383;0.143066540360451;0.900902718305588;0.505031555891037;3.07625677763506
"31";94.2891938835382;0.104092687368393;0.682084515690804;0.815297335386276;0.654171794652939;2.96634406648061
"32";153.249883040786;0.0429612696170807;0.214488968253136;0.911289125680923;0.136084124445915;3.00387741089116
"33";142.136371716857;0.0964250415563583;0.58512932062149;0.523776516318321;0.633143946528435;3.28960028492726
"34";117.438434913754;0.0616527050733566;0.546834006905556;0.57626585662365;0.223089590668678;2.92957264610202
"35";115.755423009396;0.0561459213495255;0.617440834641457;0.738179475069046;0.486214593052864;2.8764009056964
"36";108.787874549627;0.0685197860002518;0.664733037352562;0.349101960659027;0.262476325035095;2.9089769814766
"37";86.6217056661844;0.154678016901016;0.46721063554287;0.388833224773407;0.589866206049919;3.06468205774848
"38";83.7206735908985;0.197064787149429;0.886835634708405;0.434092208743095;0.57140776515007;3.14027445633936
"39";155.09306460619;0.042570561170578;0.467517659068108;0.689745590090752;0.387772127985954;3.01029413039858
"40";100.535372406244;0.152966022491455;0.645377680659294;0.883760690689087;0.508167549967766;3.18923275604593
"41";88.0293535739183;0.0988333374261856;0.306285828351974;0.291503518819809;0.483220815658569;2.88415848639083
"42";79.4816039353609;0.183290988206863;0.396316438913345;0.696548968553543;0.326886594295502;3.06367435784823
"43";82.4680875390768;0.114083185791969;0.488285288214684;0.199275523424149;0.314757704734802;2.88979348693108
"44";167.415780884851;0.037940561767969;0.271491478895769;0.263898027412581;0.411136765001158;3.02669654278086
"45";90.7100174358738;0.218453945586917;0.233456240242202;0.421850809486063;0.610480626795591;3.25467039393168
"46";92.5090779215097;0.103480413556099;0.228112444281578;0.62655533850193;0.792000785470009;2.94722686004057
"47";164.090919002891;0.039873942732811;0.771296441555023;0.864012718200684;0.268483400344849;3.03085827542957
"48";120.428706809878;0.0707541853189468;0.401755139231682;0.567209646105766;0.638329908251762;3.01121218041266
"49";86.6978335082531;0.166031181812286;0.492463141679764;0.701594263315201;0.540096506476402;3.09620614928665
"50";66.6094047874212;0.388048484921455;0.455357044935226;0.468110769987106;0.504929661750793;3.23595709789185
"51";57.9126059859991;0.440104693174362;0.444316178560257;0.286166593432426;0.407785445451736;3.16910221583388
"52";79.1413256973028;0.18811160326004;0.452552169561386;0.684571966528893;0.275000810623169;3.07122222662464
"53";117.482077434659;0.110926494002342;0.445875734090805;0.901170939207077;0.534711793065071;3.18497852176879
"54";86.1923862693978;0.0914189758092672;0.581185243183169;0.613878964213654;0.0860433040997533;2.8319741604417
"55";128.760353475809;0.0535480231046677;0.397728875279427;0.617591544985771;0.140067175030708;2.9483077626041
"56";116.009743764997;0.155916213989258;0.263797760009766;0.499060600996017;0.447018876671791;3.32188021565378
"57";101.965465098619;0.106084764003754;0.613674357533455;0.284509509801865;0.308504432439804;3.04255922366545
"58";131.434782281518;0.108439385890961;0.546112775802612;0.440677240490913;0.508639976382256;3.27260766959678
"59";144.356940120459;0.104882970452309;0.806051820516586;0.461619764566422;0.470922112464905;3.33958031458356
